1,173.00,0.00,3.00,8.00,24.00,0.00,98.00,52.00,55.00,7.00,2.00,0.00,4.00,8.00,9.00,10.00,9.00,39.00,38.00,43.00,47.00,49.00,129.00,227.00,146.00,152.00,3.00,6.00,1.00,6.00,2.00,5.00,5.00,12.00,2.00,10.00,17.00,2.00,11.00,10.00,3.00,18.00,22.00,3.00,4.00,4.00,5.00,4.00,20.00,25.00,18.00,10.00,1.00,5.00,4.00,4.00,1.00,5.00,9.00,0.00,2.00,1.00,1.00,3.00,2.00,2.00,6.00,15.00,6.00,1.00,15.00,0.00,4.00,9.00,15.00,33.00,3.00,4.00,6.00,2.00,1.00,3.00,3.00,3.00,3.00,10.00,4.00,2.00,4.00,5.00,24.00,14.00,7.00,6.00,14.00,11.00,82.00,4.00,36.00,11.00,7.00,19.00,8.00,49.00,5.00,14.00,8.00,16.00,51.00,12.00,26.00,12.00,49.00,28.00,117.00,166.00,562.00,6.00,67.00,6.00
2,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,1.00,0.00,1.00,0.00,0.00,2.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,3.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,3.00,0.00,0.00,1.00,1.00,2.00,3.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00
3,6.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,2.00,2.00,0.00,0.00,1.00,1.00,1.00,1.00,2.00,1.00,0.00,0.00,1.00,1.00,0.00,4.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,2.00
4,28.00,0.00,0.00,16.00,96.00,1.00,3.00,3.00,17.00,1.00,8.00,1.00,1.00,4.00,1.00,5.00,0.00,6.00,2.00,1.00,3.00,1.00,1.00,5.00,2.00,8.00,0.00,7.00,1.00,0.00,0.00,0.00,2.00,1.00,1.00,1.00,0.00,0.00,1.00,2.00,0.00,1.00,4.00,0.00,1.00,1.00,1.00,2.00,2.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,7.00,14.00,8.00,9.00,10.00,12.00,64.00,81.00,70.00,58.00,362.00,30.00,87.00,114.00,23.00,51.00,15.00,23.00,5.00,2.00,7.00,6.00,3.00,3.00,2.00,1.00,1.00,1.00,1.00,7.00,1.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,1.00,5.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.00,0.00,0.00,1.00,4.00,0.00,2.00,2.00,1.00,0.00,1.00,1.00,1.00,1.00,3.00,1.00
5,40.00,0.00,1.00,125.00,898.00,0.00,5.00,4.00,35.00,3.00,5.00,2.00,1.00,4.00,2.00,17.00,3.00,7.00,4.00,8.00,16.00,3.00,4.00,28.00,17.00,22.00,3.00,6.00,3.00,0.00,0.00,2.00,0.00,2.00,0.00,2.00,4.00,4.00,2.00,0.00,0.00,4.00,2.00,1.00,3.00,0.00,3.00,2.00,1.00,1.00,2.00,4.00,0.00,0.00,2.00,1.00,1.00,13.00,16.00,10.00,9.00,6.00,22.00,84.00,64.00,99.00,74.00,330.00,34.00,199.00,185.00,120.00,288.00,115.00,65.00,80.00,1.00,2.00,3.00,2.00,1.00,2.00,1.00,2.00,6.00,0.00,22.00,1.00,1.00,0.00,3.00,2.00,0.00,1.00,3.00,2.00,9.00,0.00,9.00,1.00,1.00,4.00,2.00,12.00,1.00,1.00,2.00,1.00,15.00,0.00,4.00,1.00,1.00,1.00,3.00,1.00,2.00,0.00,11.00,2.00
6,0.00,0.00,0.00,0.00,1.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,4.00,0.00,1.00,0.00,0.00,4.00,2.00,0.00,2.00,1.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,1.00,3.00,0.00,2.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,2.00,0.00,1.00,2.00,1.00,0.00,0.00,1.00,2.00,1.00,1.00,0.00
7,226.00,1.00,3.00,4.00,17.00,1.00,288.00,99.00,9.00,3.00,0.00,0.00,2.00,14.00,0.00,1.00,4.00,10.00,7.00,19.00,0.00,9.00,21.00,5.00,0.00,6.00,0.00,12.00,3.00,7.00,4.00,6.00,7.00,24.00,4.00,12.00,8.00,2.00,26.00,7.00,2.00,59.00,36.00,10.00,4.00,13.00,6.00,4.00,50.00,139.00,141.00,141.00,66.00,140.00,177.00,13.00,32.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,3.00,1.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,3.00,0.00,1.00,11.00,2.00,0.00,2.00,2.00,13.00,1.00,2.00,61.00,24.00,5.00,11.00,11.00,14.00,228.00,7.00,28.00,74.00,8.00,49.00,15.00,66.00,7.00,3.00,4.00,62.00,31.00,116.00,37.00,125.00,36.00,80.00,90.00,65.00,76.00,52.00,137.00,21.00
8,97.00,2.00,1.00,4.00,8.00,2.00,106.00,6.00,6.00,6.00,3.00,0.00,6.00,4.00,2.00,1.00,6.00,1.00,2.00,6.00,1.00,5.00,5.00,3.00,2.00,0.00,3.00,8.00,2.00,6.00,4.00,3.00,6.00,10.00,9.00,11.00,9.00,5.00,20.00,16.00,1.00,25.00,26.00,11.00,2.00,14.00,19.00,13.00,141.00,293.00,277.00,284.00,146.00,220.00,370.00,42.00,86.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,0.00,1.00,0.00,1.00,2.00,2.00,5.00,11.00,0.00,0.00,5.00,4.00,14.00,0.00,5.00,65.00,17.00,5.00,20.00,3.00,3.00,117.00,5.00,13.00,30.00,3.00,37.00,9.00,24.00,3.00,5.00,2.00,28.00,25.00,61.00,20.00,138.00,6.00,50.00,36.00,11.00,13.00,129.00,75.00,13.00
9,102.00,1.00,0.00,2.00,22.00,1.00,1.00,3.00,49.00,1.00,7.00,0.00,1.00,2.00,2.00,13.00,8.00,14.00,24.00,14.00,79.00,19.00,24.00,213.00,113.00,194.00,0.00,0.00,0.00,1.00,0.00,0.00,2.00,2.00,0.00,1.00,2.00,0.00,2.00,3.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,4.00,0.00,7.00,3.00,2.00,5.00,1.00,5.00,11.00,17.00,135.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,1.00,1.00,3.00,0.00,3.00,1.00,0.00,0.00,1.00,5.00,1.00,0.00,1.00,3.00,5.00,0.00,1.00,0.00,4.00,0.00,4.00,2.00,8.00,0.00,4.00,0.00
1001,9.00,1.00,0.00,2.00,14.00,2.00,0.00,1.00,3.00,16.00,33.00,58.00,17.00,349.00,19.00,11.00,10.00,18.00,6.00,7.00,0.00,0.00,6.00,1.00,6.00,1.00,13.00,38.00,2.00,15.00,8.00,17.00,15.00,4.00,5.00,12.00,9.00,0.00,3.00,3.00,0.00,15.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,2.00,0.00,2.00,0.00,0.00,1.00,12.00,2.00,0.00,0.00,0.00,2.00,0.00,0.00,5.00,7.00,5.00,0.00,6.00,0.00,0.00,4.00,2.00,3.00,0.00,10.00,0.00,10.00,0.00,3.00,0.00,18.00,15.00,2.00,54.00,3.00,1.00,0.00,26.00,10.00,6.00,7.00,16.00,8.00,82.00,4.00,14.00,19.00,2.00,15.00,20.00,39.00,2.00,11.00,4.00,7.00,25.00,5.00,6.00,0.00,6.00,1.00,1.00,0.00,3.00,0.00,28.00,6.00
1002,21.00,0.00,0.00,5.00,27.00,3.00,1.00,0.00,31.00,25.00,55.00,29.00,35.00,219.00,15.00,29.00,11.00,21.00,13.00,4.00,18.00,6.00,2.00,7.00,10.00,9.00,1.00,25.00,0.00,2.00,0.00,13.00,3.00,3.00,0.00,5.00,3.00,2.00,1.00,2.00,1.00,5.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,22.00,1.00,6.00,5.00,8.00,24.00,2.00,41.00,34.00,93.00,15.00,1.00,62.00,0.00,1.00,22.00,18.00,13.00,2.00,6.00,3.00,5.00,2.00,0.00,0.00,7.00,8.00,2.00,51.00,0.00,5.00,0.00,13.00,5.00,0.00,1.00,6.00,4.00,24.00,2.00,9.00,5.00,1.00,15.00,10.00,13.00,3.00,17.00,5.00,5.00,12.00,0.00,8.00,1.00,2.00,0.00,1.00,0.00,4.00,0.00,16.00,3.00
1003,18.00,0.00,0.00,5.00,7.00,0.00,3.00,0.00,3.00,34.00,33.00,12.00,36.00,6.00,36.00,33.00,24.00,47.00,16.00,9.00,13.00,8.00,6.00,4.00,2.00,2.00,2.00,49.00,1.00,12.00,0.00,6.00,1.00,1.00,1.00,10.00,2.00,1.00,11.00,2.00,3.00,5.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,10.00,1.00,3.00,0.00,0.00,3.00,0.00,4.00,5.00,11.00,4.00,0.00,18.00,0.00,0.00,6.00,2.00,0.00,0.00,1.00,2.00,8.00,0.00,0.00,1.00,4.00,4.00,0.00,31.00,1.00,0.00,0.00,20.00,4.00,1.00,1.00,9.00,5.00,66.00,2.00,9.00,33.00,0.00,21.00,11.00,43.00,5.00,22.00,6.00,8.00,29.00,2.00,11.00,1.00,3.00,0.00,0.00,0.00,4.00,0.00,39.00,2.00
1004,11.00,0.00,0.00,4.00,6.00,2.00,1.00,1.00,5.00,65.00,55.00,18.00,23.00,29.00,39.00,30.00,16.00,43.00,12.00,10.00,3.00,6.00,7.00,5.00,4.00,2.00,6.00,43.00,0.00,7.00,0.00,4.00,13.00,1.00,0.00,7.00,1.00,0.00,10.00,1.00,1.00,11.00,7.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,3.00,2.00,0.00,12.00,3.00,11.00,1.00,0.00,8.00,0.00,0.00,1.00,6.00,8.00,4.00,1.00,1.00,9.00,1.00,1.00,1.00,9.00,6.00,0.00,36.00,5.00,0.00,1.00,31.00,3.00,2.00,3.00,2.00,10.00,46.00,3.00,6.00,36.00,6.00,27.00,3.00,32.00,1.00,25.00,3.00,3.00,22.00,2.00,10.00,0.00,12.00,1.00,0.00,0.00,2.00,0.00,29.00,4.00
1005,22.00,1.00,0.00,3.00,9.00,0.00,0.00,1.00,8.00,78.00,85.00,37.00,30.00,0.00,57.00,55.00,38.00,79.00,24.00,23.00,13.00,15.00,13.00,4.00,3.00,7.00,8.00,60.00,5.00,8.00,3.00,22.00,11.00,7.00,4.00,7.00,17.00,0.00,13.00,1.00,0.00,10.00,3.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,8.00,0.00,0.00,0.00,3.00,3.00,0.00,6.00,2.00,19.00,7.00,0.00,16.00,0.00,0.00,5.00,7.00,5.00,4.00,3.00,1.00,10.00,0.00,2.00,1.00,10.00,13.00,0.00,77.00,2.00,0.00,1.00,34.00,17.00,6.00,6.00,26.00,11.00,97.00,3.00,20.00,50.00,5.00,32.00,15.00,46.00,7.00,45.00,15.00,5.00,30.00,6.00,22.00,0.00,23.00,0.00,3.00,3.00,0.00,0.00,34.00,3.00
1006,16.00,0.00,1.00,1.00,14.00,1.00,3.00,2.00,4.00,19.00,22.00,49.00,16.00,175.00,22.00,27.00,20.00,28.00,11.00,17.00,7.00,7.00,3.00,1.00,4.00,5.00,4.00,15.00,0.00,2.00,3.00,14.00,7.00,7.00,2.00,12.00,10.00,0.00,9.00,0.00,0.00,5.00,11.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,3.00,0.00,0.00,0.00,0.00,0.00,2.00,4.00,0.00,1.00,0.00,0.00,2.00,1.00,0.00,5.00,7.00,0.00,0.00,7.00,0.00,0.00,8.00,3.00,4.00,3.00,0.00,1.00,5.00,1.00,3.00,0.00,5.00,2.00,0.00,21.00,0.00,1.00,0.00,26.00,12.00,7.00,3.00,20.00,14.00,78.00,8.00,18.00,16.00,3.00,17.00,15.00,56.00,8.00,18.00,14.00,3.00,23.00,9.00,15.00,1.00,11.00,1.00,0.00,0.00,0.00,0.00,44.00,4.00
1007,31.00,1.00,0.00,10.00,31.00,3.00,0.00,0.00,68.00,10.00,17.00,9.00,30.00,118.00,6.00,0.00,20.00,59.00,24.00,3.00,14.00,6.00,4.00,15.00,15.00,16.00,0.00,13.00,1.00,1.00,2.00,0.00,0.00,2.00,0.00,1.00,1.00,1.00,3.00,1.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,2.00,1.00,2.00,5.00,16.00,2.00,19.00,22.00,77.00,33.00,0.00,68.00,0.00,0.00,16.00,28.00,37.00,1.00,4.00,0.00,7.00,0.00,0.00,0.00,3.00,3.00,0.00,20.00,0.00,0.00,1.00,14.00,4.00,2.00,1.00,5.00,3.00,14.00,0.00,0.00,7.00,1.00,4.00,4.00,4.00,0.00,2.00,1.00,2.00,11.00,0.00,5.00,0.00,1.00,1.00,3.00,1.00,0.00,0.00,11.00,2.00
1008,27.00,0.00,1.00,1.00,25.00,1.00,1.00,1.00,24.00,11.00,37.00,54.00,24.00,235.00,15.00,29.00,10.00,9.00,38.00,15.00,17.00,17.00,9.00,18.00,22.00,8.00,1.00,14.00,0.00,5.00,0.00,8.00,5.00,1.00,0.00,0.00,4.00,0.00,2.00,0.00,0.00,3.00,6.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,2.00,1.00,0.00,7.00,0.00,12.00,2.00,8.00,9.00,0.00,7.00,0.00,1.00,2.00,5.00,14.00,1.00,2.00,1.00,3.00,2.00,0.00,0.00,1.00,4.00,1.00,8.00,2.00,0.00,0.00,4.00,3.00,2.00,2.00,13.00,3.00,26.00,1.00,4.00,15.00,2.00,10.00,12.00,30.00,0.00,20.00,5.00,11.00,13.00,0.00,8.00,1.00,12.00,0.00,0.00,0.00,1.00,0.00,13.00,2.00
1009,63.00,0.00,1.00,0.00,21.00,2.00,0.00,2.00,48.00,1.00,12.00,17.00,8.00,115.00,6.00,33.00,5.00,0.00,47.00,27.00,34.00,38.00,18.00,53.00,28.00,22.00,0.00,9.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,4.00,2.00,0.00,2.00,1.00,4.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,2.00,6.00,12.00,13.00,0.00,18.00,0.00,2.00,0.00,3.00,8.00,0.00,0.00,2.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,5.00,0.00,0.00,0.00,8.00,1.00,2.00,2.00,6.00,4.00,18.00,0.00,10.00,21.00,4.00,22.00,8.00,21.00,0.00,24.00,4.00,1.00,18.00,4.00,8.00,0.00,3.00,0.00,4.00,3.00,1.00,0.00,20.00,6.00
1010,124.00,2.00,1.00,2.00,38.00,2.00,6.00,2.00,68.00,2.00,9.00,21.00,2.00,117.00,8.00,53.00,12.00,22.00,51.00,93.00,45.00,43.00,35.00,75.00,75.00,53.00,0.00,22.00,2.00,5.00,0.00,4.00,2.00,2.00,1.00,5.00,2.00,0.00,10.00,0.00,0.00,8.00,8.00,0.00,0.00,4.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,5.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,3.00,8.00,6.00,0.00,6.00,0.00,0.00,2.00,6.00,18.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.00,1.00,0.00,6.00,0.00,1.00,1.00,17.00,7.00,7.00,3.00,8.00,9.00,53.00,1.00,9.00,36.00,7.00,27.00,10.00,31.00,6.00,27.00,24.00,7.00,46.00,2.00,8.00,0.00,26.00,6.00,5.00,6.00,30.00,0.00,25.00,5.00
1011,94.00,2.00,0.00,1.00,23.00,5.00,9.00,2.00,17.00,2.00,0.00,6.00,3.00,17.00,9.00,3.00,12.00,44.00,30.00,0.00,4.00,38.00,74.00,27.00,32.00,22.00,5.00,20.00,0.00,2.00,0.00,9.00,3.00,0.00,6.00,13.00,6.00,1.00,8.00,1.00,2.00,11.00,10.00,2.00,0.00,1.00,0.00,0.00,28.00,20.00,10.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,1.00,3.00,1.00,1.00,0.00,2.00,39.00,20.00,5.00,8.00,19.00,11.00,82.00,2.00,8.00,29.00,9.00,40.00,15.00,62.00,10.00,44.00,45.00,12.00,141.00,1.00,68.00,1.00,52.00,3.00,7.00,19.00,40.00,0.00,49.00,3.00
1012,249.00,1.00,0.00,3.00,101.00,4.00,0.00,0.00,333.00,2.00,8.00,2.00,6.00,2.00,4.00,25.00,11.00,27.00,22.00,8.00,17.00,15.00,19.00,72.00,59.00,79.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,3.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,10.00,0.00,1.00,5.00,11.00,5.00,0.00,16.00,0.00,0.00,23.00,17.00,79.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,4.00,1.00,0.00,1.00,3.00,1.00,6.00,0.00,0.00,4.00,0.00,2.00,3.00,1.00,0.00,2.00,0.00,2.00,6.00,1.00,0.00,0.00,1.00,1.00,3.00,0.00,1.00,0.00,7.00,0.00
1013,96.00,1.00,1.00,0.00,22.00,2.00,5.00,0.00,17.00,3.00,0.00,0.00,1.00,5.00,3.00,0.00,7.00,23.00,11.00,23.00,7.00,5.00,16.00,35.00,35.00,20.00,2.00,3.00,2.00,0.00,0.00,2.00,0.00,2.00,1.00,4.00,3.00,3.00,3.00,4.00,0.00,4.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,1.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,2.00,1.00,14.00,7.00,4.00,3.00,8.00,4.00,49.00,3.00,7.00,14.00,4.00,26.00,5.00,20.00,4.00,5.00,13.00,9.00,29.00,1.00,21.00,0.00,25.00,5.00,1.00,25.00,92.00,0.00,28.00,4.00
1014,410.00,1.00,1.00,1.00,34.00,4.00,5.00,4.00,112.00,0.00,0.00,2.00,0.00,7.00,1.00,6.00,3.00,20.00,16.00,93.00,19.00,28.00,15.00,59.00,61.00,42.00,2.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,3.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,5.00,0.00,0.00,0.00,0.00,0.00,1.00,5.00,3.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,6.00,0.00,2.00,3.00,0.00,5.00,16.00,1.00,6.00,9.00,1.00,11.00,3.00,8.00,1.00,7.00,13.00,1.00,19.00,3.00,7.00,1.00,20.00,1.00,11.00,14.00,110.00,0.00,4.00,4.00
